time,soft_flux,hard_flux
2026-06-24 13:40:25,15.0,259.0
2026-06-24 13:40:41,15.0,168.0
2026-06-24 13:40:57,12.0,194.0
2026-06-24 13:41:05,13.0,221.0
2026-06-24 13:41:13,14.0,7.0
2026-06-24 13:41:29,22.0,201.0
2026-06-24 13:41:37,14.0,196.0
2026-06-24 13:41:45,28.0,115.0
2026-06-24 13:41:52,14.0,119.0
2026-06-24 13:42:01,29.0,196.0
2026-06-24 13:42:08,16.0,171.0
2026-06-24 13:42:16,25.0,104.0
2026-06-24 13:42:19,16.0,36.0
2026-06-24 13:42:25,21.0,175.0
2026-06-24 13:42:46,18.0,190.0
2026-06-24 13:42:54,12.0,126.0
2026-06-24 13:43:02,16.0,15.0
2026-06-24 13:43:03,17.0,198.0
2026-06-24 13:43:10,18.0,216.0
2026-06-24 13:43:17,13.0,189.0
2026-06-24 13:43:34,21.0,199.0
2026-06-24 13:43:41,14.0,163.0
2026-06-24 13:43:50,18.0,162.0
2026-06-24 13:43:56,22.0,38.0
2026-06-24 13:43:57,15.0,220.0
2026-06-24 13:44:02,27.0,45.0
2026-06-24 13:44:03,16.0,147.0
2026-06-24 13:44:09,15.0,7.0
2026-06-24 13:44:25,24.0,128.0
2026-06-24 13:44:40,15.0,189.0
2026-06-24 13:44:49,16.0,164.0
2026-06-24 13:44:57,18.0,205.0
2026-06-24 13:45:05,15.0,264.0
2026-06-24 13:45:14,17.0,28.0
2026-06-24 13:45:21,15.0,107.0
2026-06-24 13:45:28,12.0,227.0
2026-06-24 13:46:01,16.0,134.0
2026-06-24 13:46:08,15.0,139.0
2026-06-24 13:46:24,14.0,44.0
2026-06-24 13:46:25,16.0,128.0
2026-06-24 13:46:32,17.0,190.0
2026-06-24 13:46:37,16.0,73.0
2026-06-24 13:46:46,22.0,133.0
2026-06-24 13:47:02,16.0,225.0
2026-06-24 13:47:09,17.0,32.0
2026-06-24 13:47:10,14.0,133.0
2026-06-24 13:47:18,19.0,162.0
2026-06-24 13:47:33,21.0,54.0
2026-06-24 13:47:34,16.0,142.0
2026-06-24 13:47:48,16.0,160.0
2026-06-24 13:48:04,16.0,209.0
2026-06-24 13:48:12,16.0,175.0
2026-06-24 13:48:14,15.0,8.0
2026-06-24 13:48:20,11.0,148.0
2026-06-24 13:48:25,17.0,221.0
2026-06-24 13:48:33,10.0,216.0
2026-06-24 13:48:41,17.0,221.0
2026-06-24 13:48:49,18.0,156.0
2026-06-24 13:48:57,22.0,175.0
2026-06-24 13:49:12,14.0,40.0
2026-06-24 13:49:14,23.0,159.0
2026-06-24 13:49:22,21.0,116.0
2026-06-24 13:49:28,22.0,20.0
2026-06-24 13:49:34,13.0,207.0
2026-06-24 13:49:42,25.0,254.0
2026-06-24 13:49:49,20.0,193.0
2026-06-24 13:49:58,16.0,230.0
2026-06-24 13:50:07,17.0,106.0
2026-06-24 13:50:13,12.0,46.0
2026-06-24 13:50:14,18.0,178.0
2026-06-24 13:50:21,13.0,145.0
2026-06-24 13:50:36,18.0,225.0
2026-06-24 13:50:44,13.0,186.0
2026-06-24 13:50:51,13.0,39.0
2026-06-24 13:50:59,16.0,31.0
2026-06-24 13:51:06,11.0,275.0
2026-06-24 13:51:13,19.0,19.0
2026-06-24 13:51:15,21.0,158.0
2026-06-24 13:51:21,19.0,204.0
2026-06-24 13:51:45,17.0,267.0
2026-06-24 13:52:01,20.0,193.0
2026-06-24 13:52:17,24.0,194.0
2026-06-24 13:52:32,17.0,129.0
2026-06-24 13:52:41,18.0,136.0
2026-06-24 13:52:49,22.0,188.0
2026-06-24 13:53:05,14.0,171.0
2026-06-24 13:53:12,21.0,175.0
2026-06-24 13:53:21,21.0,167.0
2026-06-24 13:53:29,21.0,159.0
2026-06-24 13:53:31,14.0,14.0
2026-06-24 13:53:43,13.0,143.0
2026-06-24 13:53:58,13.0,280.0
2026-06-24 13:54:22,12.0,140.0
2026-06-24 13:54:30,20.0,201.0
2026-06-24 13:54:38,18.0,186.0
2026-06-24 13:54:54,21.0,158.0
2026-06-24 13:55:02,13.0,220.0
2026-06-24 13:55:10,12.0,141.0
2026-06-24 13:55:26,11.0,206.0
2026-06-24 13:55:41,11.0,170.0
2026-06-24 13:55:49,18.0,160.0
2026-06-24 13:56:04,13.0,155.0
2026-06-24 13:56:13,17.0,59.0
2026-06-24 13:56:15,12.0,140.0
2026-06-24 13:56:33,19.0,20.0
2026-06-24 13:56:41,19.0,38.0
2026-06-24 13:56:42,23.0,161.0
2026-06-24 13:56:56,17.0,131.0
2026-06-24 13:57:04,16.0,181.0
2026-06-24 13:57:12,20.0,154.0
2026-06-24 13:57:28,20.0,255.0
2026-06-24 13:57:33,16.0,114.0
2026-06-24 13:57:41,18.0,106.0
2026-06-24 13:57:49,18.0,181.0
2026-06-24 13:58:04,13.0,200.0
2026-06-24 13:58:12,21.0,199.0
2026-06-24 13:58:20,13.0,201.0
2026-06-24 13:58:29,18.0,142.0
2026-06-24 13:58:34,20.0,157.0
2026-06-24 13:58:43,15.0,167.0
2026-06-24 13:58:51,18.0,57.0
2026-06-24 13:58:58,26.0,212.0
2026-06-24 13:59:08,20.0,29.0
2026-06-24 13:59:13,21.0,93.0
2026-06-24 13:59:14,21.0,140.0
2026-06-24 13:59:21,18.0,138.0
2026-06-24 13:59:28,21.0,7.0
2026-06-24 13:59:36,22.0,182.0
2026-06-24 13:59:45,10.0,169.0
2026-06-24 13:59:52,21.0,258.0
2026-06-24 14:00:16,19.0,171.0
2026-06-24 14:00:24,23.0,163.0
2026-06-24 14:00:32,24.0,63.0
2026-06-24 14:00:33,11.0,97.0
2026-06-24 14:00:40,10.0,24.0
2026-06-24 14:00:47,18.0,164.0
2026-06-24 14:00:55,21.0,110.0
2026-06-24 14:01:18,15.0,28.0
2026-06-24 14:01:19,8.0,215.0
2026-06-24 14:01:25,16.0,123.0
2026-06-24 14:02:05,15.0,242.0
2026-06-24 14:02:37,14.0,99.0
2026-06-24 14:02:45,15.0,171.0
2026-06-24 14:02:50,13.0,10.0
2026-06-24 14:02:52,16.0,284.0
2026-06-24 14:02:58,14.0,119.0
2026-06-24 14:03:06,14.0,248.0
2026-06-24 14:03:22,11.0,216.0
2026-06-24 14:03:37,22.0,157.0
2026-06-24 14:03:39,16.0,15.0
2026-06-24 14:03:52,15.0,127.0
2026-06-24 14:04:00,20.0,180.0
2026-06-24 14:04:15,15.0,205.0
2026-06-24 14:04:24,14.0,42.0
2026-06-24 14:04:47,10.0,190.0
2026-06-24 14:04:54,20.0,73.0
2026-06-24 14:04:57,15.0,71.0
2026-06-24 14:05:00,15.0,81.0
2026-06-24 14:05:02,16.0,54.0
2026-06-24 14:05:08,16.0,136.0
2026-06-24 14:05:23,16.0,61.0
2026-06-24 14:05:31,17.0,104.0
2026-06-24 14:05:47,14.0,7.0
2026-06-24 14:05:55,9.0,215.0
2026-06-24 14:06:19,13.0,211.0
2026-06-24 14:06:28,12.0,125.0
2026-06-24 14:06:33,14.0,162.0
2026-06-24 14:06:41,14.0,205.0
2026-06-24 14:06:49,18.0,10.0
2026-06-24 14:06:57,13.0,123.0
2026-06-24 14:07:04,14.0,227.0
2026-06-24 14:07:29,13.0,181.0
2026-06-24 14:07:37,16.0,169.0
2026-06-24 14:07:45,18.0,120.0
2026-06-24 14:07:53,22.0,129.0
2026-06-24 14:08:08,17.0,8.0
2026-06-24 14:08:16,16.0,61.0
2026-06-24 14:08:17,17.0,118.0
2026-06-24 14:08:26,18.0,48.0
2026-06-24 14:08:30,20.0,122.0
2026-06-24 14:08:32,11.0,133.0
2026-06-24 14:08:38,21.0,202.0
2026-06-24 14:09:02,27.0,13.0
2026-06-24 14:09:10,20.0,208.0
2026-06-24 14:09:15,15.0,84.0
2026-06-24 14:09:16,15.0,139.0
2026-06-24 14:09:24,14.0,173.0
2026-06-24 14:09:32,17.0,16.0
2026-06-24 14:09:39,20.0,11.0
2026-06-24 14:09:47,20.0,26.0
2026-06-24 14:09:49,28.0,213.0
2026-06-24 14:09:54,19.0,215.0
2026-06-24 14:10:02,27.0,7.0
2026-06-24 14:10:10,13.0,8.0
2026-06-24 14:10:18,24.0,176.0
2026-06-24 14:10:25,18.0,147.0
2026-06-24 14:10:50,23.0,139.0
2026-06-24 14:10:58,23.0,231.0
2026-06-24 14:11:06,22.0,149.0
2026-06-24 14:11:21,9.0,169.0
2026-06-24 14:11:29,12.0,7.0
2026-06-24 14:11:37,13.0,242.0
2026-06-24 14:11:44,25.0,190.0
2026-06-24 14:11:53,20.0,123.0
2026-06-24 14:12:01,20.0,197.0
2026-06-24 14:12:08,13.0,149.0
2026-06-24 14:12:25,21.0,27.0
2026-06-24 14:12:27,20.0,174.0
2026-06-24 14:12:29,20.0,227.0
2026-06-24 14:12:37,22.0,196.0
2026-06-24 14:12:39,17.0,27.0
2026-06-24 14:12:43,16.0,35.0
2026-06-24 14:12:45,15.0,274.0
2026-06-24 14:12:51,17.0,160.0
2026-06-24 14:13:07,22.0,217.0
2026-06-24 14:13:16,12.0,183.0
2026-06-24 14:13:31,13.0,171.0
2026-06-24 14:13:39,13.0,145.0
2026-06-24 14:13:47,22.0,160.0
2026-06-24 14:13:55,21.0,192.0
2026-06-24 14:14:05,27.0,155.0
2026-06-24 14:14:11,12.0,17.0
2026-06-24 14:14:17,23.0,169.0
2026-06-24 14:14:25,16.0,132.0
2026-06-24 14:14:33,16.0,192.0
2026-06-24 14:14:41,10.0,140.0
2026-06-24 14:14:49,13.0,174.0
2026-06-24 14:15:13,15.0,268.0
2026-06-24 14:15:21,20.0,140.0
2026-06-24 14:15:29,16.0,196.0
2026-06-24 14:15:37,21.0,126.0
2026-06-24 14:15:45,20.0,157.0
2026-06-24 14:15:53,23.0,206.0
2026-06-24 14:16:01,21.0,162.0
2026-06-24 14:16:08,29.0,156.0
2026-06-24 14:16:17,22.0,144.0
2026-06-24 14:16:25,23.0,134.0
2026-06-24 14:16:32,21.0,18.0
2026-06-24 14:16:48,24.0,147.0
2026-06-24 14:16:56,13.0,289.0
2026-06-24 14:17:03,21.0,212.0
2026-06-24 14:17:12,21.0,202.0
2026-06-24 14:17:20,21.0,156.0
2026-06-24 14:17:27,17.0,180.0
2026-06-24 14:17:43,17.0,181.0
2026-06-24 14:17:52,15.0,161.0
2026-06-24 14:17:59,9.0,26.0
2026-06-24 14:18:00,10.0,88.0
2026-06-24 14:18:08,14.0,149.0
2026-06-24 14:18:14,11.0,158.0
2026-06-24 14:18:30,13.0,12.0
2026-06-24 14:18:35,14.0,172.0
2026-06-24 14:18:51,21.0,221.0
2026-06-24 14:19:07,19.0,119.0
2026-06-24 14:19:23,27.0,169.0
2026-06-24 14:19:39,26.0,141.0
2026-06-24 14:19:46,16.0,58.0
2026-06-24 14:19:48,15.0,121.0
2026-06-24 14:19:53,21.0,107.0
2026-06-24 14:20:01,25.0,166.0
2026-06-24 14:20:09,18.0,134.0
2026-06-24 14:20:17,15.0,214.0
2026-06-24 14:20:25,24.0,256.0
2026-06-24 14:20:33,20.0,152.0
2026-06-24 14:20:41,29.0,111.0
2026-06-24 14:20:56,24.0,164.0
2026-06-24 14:21:04,26.0,8.0
2026-06-24 14:21:12,17.0,167.0
2026-06-24 14:21:19,17.0,153.0
2026-06-24 14:21:28,22.0,213.0
2026-06-24 14:21:36,25.0,150.0
2026-06-24 14:21:52,16.0,242.0
2026-06-24 14:21:59,22.0,162.0
2026-06-24 14:22:08,18.0,157.0
2026-06-24 14:22:17,14.0,127.0
2026-06-24 14:22:22,26.0,118.0
2026-06-24 14:22:30,23.0,99.0
2026-06-24 14:22:38,15.0,108.0
2026-06-24 14:22:46,22.0,213.0
2026-06-24 14:22:53,22.0,265.0
2026-06-24 14:23:01,21.0,117.0
2026-06-24 14:23:08,23.0,7.0
2026-06-24 14:23:17,25.0,263.0
2026-06-24 14:23:24,24.0,54.0
2026-06-24 14:23:25,19.0,126.0
2026-06-24 14:23:32,29.0,188.0
2026-06-24 14:23:40,29.0,182.0
2026-06-24 14:23:48,16.0,100.0
2026-06-24 14:23:56,24.0,253.0
2026-06-24 14:24:03,21.0,158.0
2026-06-24 14:24:11,28.0,203.0
2026-06-24 14:24:20,23.0,174.0
2026-06-24 14:24:27,20.0,232.0
2026-06-24 14:24:35,13.0,85.0
2026-06-24 14:24:36,20.0,157.0
2026-06-24 14:24:42,24.0,197.0
2026-06-24 14:24:49,25.0,16.0
2026-06-24 14:24:50,20.0,59.0
2026-06-24 14:24:56,33.0,125.0
2026-06-24 14:25:02,33.0,155.0
2026-06-24 14:25:10,26.0,174.0
2026-06-24 14:25:18,31.0,14.0
2026-06-24 14:25:26,22.0,93.0
2026-06-24 14:25:34,27.0,11.0
2026-06-24 14:25:42,16.0,126.0
2026-06-24 14:25:44,24.0,17.0
2026-06-24 14:25:48,29.0,44.0
2026-06-24 14:25:50,26.0,13.0
2026-06-24 14:25:56,24.0,240.0
2026-06-24 14:26:03,41.0,28.0
2026-06-24 14:26:06,15.0,195.0
2026-06-24 14:26:10,36.0,169.0
2026-06-24 14:26:12,34.0,25.0
2026-06-24 14:26:18,27.0,156.0
2026-06-24 14:26:26,25.0,51.0
2026-06-24 14:26:33,29.0,133.0
2026-06-24 14:26:39,35.0,118.0
2026-06-24 14:26:48,35.0,155.0
2026-06-24 14:27:11,27.0,155.0
2026-06-24 14:27:19,31.0,195.0
2026-06-24 14:27:27,25.0,208.0
2026-06-24 14:27:35,21.0,171.0
2026-06-24 14:27:59,25.0,73.0
2026-06-24 14:28:01,34.0,91.0
2026-06-24 14:28:05,35.0,140.0
2026-06-24 14:28:07,23.0,182.0
2026-06-24 14:28:21,33.0,250.0
2026-06-24 14:28:29,30.0,148.0
2026-06-24 14:28:45,37.0,171.0
2026-06-24 14:28:52,45.0,9.0
2026-06-24 14:29:01,41.0,228.0
2026-06-24 14:29:09,30.0,184.0
2026-06-24 14:29:17,31.0,7.0
2026-06-24 14:29:32,25.0,251.0
2026-06-24 14:29:41,32.0,198.0
2026-06-24 14:29:49,24.0,7.0
2026-06-24 14:30:05,37.0,136.0
2026-06-24 14:30:12,30.0,121.0
2026-06-24 14:30:21,20.0,154.0
2026-06-24 14:30:36,29.0,239.0
2026-06-24 14:30:45,26.0,187.0
2026-06-24 14:31:00,30.0,10.0
2026-06-24 14:31:09,31.0,141.0
2026-06-24 14:31:16,38.0,233.0
2026-06-24 14:31:24,30.0,99.0
2026-06-24 14:31:31,26.0,202.0
2026-06-24 14:31:39,28.0,206.0
2026-06-24 14:31:47,27.0,9.0
2026-06-24 14:31:55,31.0,187.0
2026-06-24 14:32:03,35.0,141.0
2026-06-24 14:32:11,37.0,72.0
2026-06-24 14:32:13,37.0,59.0
2026-06-24 14:32:18,38.0,13.0
2026-06-24 14:32:19,31.0,110.0
2026-06-24 14:32:26,24.0,186.0
2026-06-24 14:32:33,31.0,86.0
2026-06-24 14:32:35,27.0,126.0
2026-06-24 14:32:41,34.0,12.0
2026-06-24 14:32:42,35.0,84.0
2026-06-24 14:32:50,25.0,159.0
2026-06-24 14:32:57,29.0,62.0
2026-06-24 14:32:58,41.0,125.0
2026-06-24 14:33:05,42.0,62.0
2026-06-24 14:33:13,40.0,79.0
2026-06-24 14:33:14,39.0,109.0
2026-06-24 14:33:19,42.0,23.0
2026-06-24 14:33:20,49.0,135.0
2026-06-24 14:33:25,45.0,168.0
2026-06-24 14:33:31,48.0,70.0
2026-06-24 14:33:35,44.0,17.0
2026-06-24 14:33:36,46.0,84.0
2026-06-24 14:33:41,53.0,167.0
2026-06-24 14:33:46,43.0,87.0
2026-06-24 14:33:48,51.0,65.0
2026-06-24 14:33:52,59.0,64.0
2026-06-24 14:33:56,45.0,20.0
2026-06-24 14:33:58,53.0,122.0
2026-06-24 14:34:04,59.0,116.0
2026-06-24 14:34:09,53.0,45.0
2026-06-24 14:34:10,59.0,119.0
2026-06-24 14:34:17,52.0,34.0
2026-06-24 14:34:18,73.0,90.0
2026-06-24 14:34:23,72.0,149.0
2026-06-24 14:34:29,62.0,38.0
2026-06-24 14:34:30,63.0,123.0
2026-06-24 14:34:35,59.0,25.0
2026-06-24 14:34:37,72.0,110.0
2026-06-24 14:34:41,64.0,94.0
2026-06-24 14:34:47,69.0,24.0
2026-06-24 14:34:48,80.0,112.0
2026-06-24 14:34:53,80.0,21.0
2026-06-24 14:34:54,81.0,77.0
2026-06-24 14:35:00,83.0,31.0
2026-06-24 14:35:01,70.0,102.0
2026-06-24 14:35:06,63.0,165.0
2026-06-24 14:35:11,80.0,183.0
2026-06-24 14:35:17,80.0,180.0
2026-06-24 14:35:23,89.0,123.0
2026-06-24 14:35:30,87.0,146.0
2026-06-24 14:35:36,82.0,135.0
2026-06-24 14:35:42,85.0,17.0
2026-06-24 14:35:43,95.0,94.0
2026-06-24 14:35:49,86.0,142.0
2026-06-24 14:35:55,95.0,70.0
2026-06-24 14:35:56,86.0,135.0
2026-06-24 14:36:01,78.0,142.0
2026-06-24 14:36:07,83.0,68.0
2026-06-24 14:36:08,108.0,105.0
2026-06-24 14:36:14,96.0,64.0
2026-06-24 14:36:16,108.0,77.0
2026-06-24 14:36:20,91.0,114.0
2026-06-24 14:36:25,86.0,167.0
2026-06-24 14:36:29,90.0,134.0
2026-06-24 14:36:31,98.0,36.0
2026-06-24 14:36:36,87.0,122.0
2026-06-24 14:36:43,111.0,44.0
2026-06-24 14:36:44,128.0,95.0
2026-06-24 14:36:49,88.0,212.0
2026-06-24 14:36:55,105.0,145.0
2026-06-24 14:37:01,113.0,99.0
2026-06-24 14:37:07,98.0,113.0
2026-06-24 14:37:12,103.0,140.0
2026-06-24 14:37:18,114.0,53.0
2026-06-24 14:37:19,112.0,105.0
2026-06-24 14:37:24,103.0,92.0
2026-06-24 14:37:30,117.0,30.0
2026-06-24 14:37:32,114.0,105.0
2026-06-24 14:37:35,121.0,11.0
2026-06-24 14:37:37,106.0,106.0
2026-06-24 14:37:40,110.0,137.0
2026-06-24 14:37:47,109.0,45.0
2026-06-24 14:37:48,126.0,78.0
2026-06-24 14:37:52,118.0,151.0
2026-06-24 14:37:57,132.0,35.0
2026-06-24 14:37:58,121.0,157.0
2026-06-24 14:38:00,110.0,21.0
2026-06-24 14:38:02,129.0,150.0
2026-06-24 14:38:06,111.0,141.0
2026-06-24 14:38:10,132.0,115.0
2026-06-24 14:38:12,121.0,66.0
2026-06-24 14:38:17,138.0,90.0
2026-06-24 14:38:23,121.0,136.0
2026-06-24 14:38:28,108.0,183.0
2026-06-24 14:38:32,131.0,112.0
2026-06-24 14:38:37,137.0,127.0
2026-06-24 14:38:43,145.0,155.0
2026-06-24 14:38:48,152.0,166.0
2026-06-24 14:38:53,122.0,171.0
2026-06-24 14:38:56,144.0,66.0
2026-06-24 14:38:57,132.0,85.0
2026-06-24 14:39:00,154.0,12.0
2026-06-24 14:39:01,140.0,120.0
2026-06-24 14:39:06,140.0,116.0
2026-06-24 14:39:11,131.0,141.0
2026-06-24 14:39:13,147.0,32.0
2026-06-24 14:39:17,154.0,228.0
2026-06-24 14:39:19,153.0,25.0
2026-06-24 14:39:21,127.0,169.0
2026-06-24 14:39:24,131.0,145.0
2026-06-24 14:39:29,156.0,145.0
2026-06-24 14:39:35,164.0,177.0
2026-06-24 14:39:40,144.0,70.0
2026-06-24 14:39:41,149.0,82.0
2026-06-24 14:39:47,179.0,145.0
2026-06-24 14:39:53,128.0,90.0
2026-06-24 14:40:00,155.0,160.0
2026-06-24 14:40:06,146.0,130.0
2026-06-24 14:40:11,161.0,100.0
2026-06-24 14:40:19,166.0,182.0
2026-06-24 14:40:25,162.0,115.0
2026-06-24 14:40:30,174.0,70.0
2026-06-24 14:40:32,171.0,66.0
2026-06-24 14:40:38,182.0,163.0
2026-06-24 14:40:43,158.0,70.0
2026-06-24 14:40:50,150.0,114.0
2026-06-24 14:40:56,192.0,144.0
2026-06-24 14:41:03,175.0,19.0
2026-06-24 14:41:04,144.0,89.0
2026-06-24 14:41:09,146.0,241.0
2026-06-24 14:41:14,149.0,11.0
2026-06-24 14:41:15,166.0,139.0
2026-06-24 14:41:20,170.0,65.0
2026-06-24 14:41:27,156.0,13.0
2026-06-24 14:41:28,181.0,100.0
2026-06-24 14:41:35,167.0,134.0
2026-06-24 14:41:42,156.0,55.0
2026-06-24 14:41:44,169.0,43.0
2026-06-24 14:41:50,166.0,153.0
2026-06-24 14:41:55,135.0,73.0
2026-06-24 14:42:03,142.0,135.0
2026-06-24 14:42:09,168.0,76.0
2026-06-24 14:42:10,150.0,133.0
2026-06-24 14:42:17,162.0,36.0
2026-06-24 14:42:18,168.0,63.0
2026-06-24 14:42:25,149.0,29.0
2026-06-24 14:42:27,161.0,52.0
2026-06-24 14:42:32,160.0,195.0
2026-06-24 14:42:38,171.0,233.0
2026-06-24 14:42:43,142.0,103.0
2026-06-24 14:42:50,158.0,9.0
2026-06-24 14:42:51,150.0,182.0
2026-06-24 14:42:57,131.0,162.0
2026-06-24 14:43:05,157.0,164.0
2026-06-24 14:43:07,162.0,7.0
2026-06-24 14:43:12,142.0,54.0
2026-06-24 14:43:19,143.0,129.0
2026-06-24 14:43:28,159.0,46.0
2026-06-24 14:43:30,139.0,61.0
2026-06-24 14:43:34,148.0,71.0
2026-06-24 14:43:41,156.0,23.0
2026-06-24 14:43:42,156.0,34.0
2026-06-24 14:43:50,137.0,177.0
2026-06-24 14:43:57,147.0,222.0
2026-06-24 14:44:04,130.0,10.0
2026-06-24 14:44:05,145.0,180.0
2026-06-24 14:44:13,146.0,95.0
2026-06-24 14:44:16,134.0,65.0
2026-06-24 14:44:18,154.0,14.0
2026-06-24 14:44:21,138.0,13.0
2026-06-24 14:44:26,137.0,120.0
2026-06-24 14:44:33,114.0,78.0
2026-06-24 14:44:41,140.0,226.0
2026-06-24 14:44:49,140.0,49.0
2026-06-24 14:44:57,153.0,31.0
2026-06-24 14:45:05,139.0,186.0
2026-06-24 14:45:13,144.0,34.0
2026-06-24 14:45:21,133.0,26.0
2026-06-24 14:45:29,126.0,269.0
2026-06-24 14:45:37,118.0,87.0
2026-06-24 14:45:39,145.0,75.0
2026-06-24 14:45:43,103.0,136.0
2026-06-24 14:45:45,126.0,85.0
2026-06-24 14:45:51,125.0,25.0
2026-06-24 14:45:58,103.0,228.0
2026-06-24 14:46:07,120.0,30.0
2026-06-24 14:46:15,141.0,102.0
2026-06-24 14:46:23,108.0,15.0
2026-06-24 14:46:25,111.0,336.0
2026-06-24 14:46:30,123.0,45.0
2026-06-24 14:46:34,127.0,149.0
2026-06-24 14:46:41,110.0,12.0
2026-06-24 14:46:50,115.0,211.0
2026-06-24 14:46:55,119.0,54.0
2026-06-24 14:46:57,133.0,63.0
2026-06-24 14:47:04,112.0,26.0
2026-06-24 14:47:11,117.0,148.0
2026-06-24 14:47:19,108.0,173.0
2026-06-24 14:47:27,105.0,152.0
2026-06-24 14:47:35,112.0,178.0
2026-06-24 14:47:43,89.0,163.0
2026-06-24 14:47:51,122.0,137.0
2026-06-24 14:47:59,108.0,169.0
2026-06-24 14:48:08,117.0,165.0
2026-06-24 14:48:14,116.0,190.0
2026-06-24 14:48:22,107.0,157.0
2026-06-24 14:48:31,100.0,57.0
2026-06-24 14:48:32,114.0,104.0
2026-06-24 14:48:37,97.0,9.0
2026-06-24 14:48:38,99.0,55.0
2026-06-24 14:48:45,108.0,156.0
2026-06-24 14:48:53,118.0,136.0
2026-06-24 14:49:01,102.0,8.0
2026-06-24 14:49:08,90.0,177.0
2026-06-24 14:49:17,84.0,166.0
2026-06-24 14:49:25,98.0,11.0
2026-06-24 14:49:33,102.0,190.0
2026-06-24 14:49:41,115.0,140.0
2026-06-24 14:49:49,89.0,14.0
2026-06-24 14:49:57,83.0,178.0
2026-06-24 14:50:05,104.0,244.0
2026-06-24 14:50:12,85.0,16.0
2026-06-24 14:50:21,98.0,150.0
2026-06-24 14:50:29,85.0,181.0
2026-06-24 14:50:37,90.0,168.0
2026-06-24 14:50:45,98.0,10.0
2026-06-24 14:50:52,104.0,197.0
2026-06-24 14:51:00,106.0,137.0
2026-06-24 14:51:08,98.0,274.0
2026-06-24 14:51:15,102.0,34.0
2026-06-24 14:51:16,97.0,135.0
2026-06-24 14:51:32,101.0,81.0
2026-06-24 14:51:40,90.0,228.0
2026-06-24 14:51:48,69.0,156.0
2026-06-24 14:51:56,94.0,305.0
2026-06-24 14:52:10,83.0,157.0
2026-06-24 14:52:18,106.0,157.0
2026-06-24 14:52:26,85.0,128.0
2026-06-24 14:52:34,93.0,217.0
2026-06-24 14:52:50,89.0,167.0
2026-06-24 14:52:58,76.0,280.0
2026-06-24 14:53:06,79.0,205.0
2026-06-24 14:53:14,66.0,9.0
2026-06-24 14:53:21,95.0,7.0
2026-06-24 14:53:38,85.0,225.0
2026-06-24 14:53:46,96.0,162.0
2026-06-24 14:53:54,76.0,185.0
2026-06-24 14:54:02,85.0,170.0
2026-06-24 14:54:10,82.0,199.0
2026-06-24 14:54:17,79.0,176.0
2026-06-24 14:54:25,77.0,135.0
2026-06-24 14:54:34,70.0,212.0
2026-06-24 14:54:41,72.0,33.0
2026-06-24 14:54:47,80.0,224.0
2026-06-24 14:54:56,70.0,164.0
2026-06-24 14:55:04,88.0,209.0
2026-06-24 14:55:10,78.0,66.0
2026-06-24 14:55:12,76.0,97.0
2026-06-24 14:55:19,69.0,177.0
2026-06-24 14:55:27,62.0,103.0
2026-06-24 14:55:42,75.0,156.0
2026-06-24 14:55:50,69.0,189.0
2026-06-24 14:55:58,65.0,192.0
2026-06-24 14:56:06,74.0,118.0
2026-06-24 14:56:19,59.0,177.0
2026-06-24 14:56:27,79.0,253.0
2026-06-24 14:56:34,71.0,88.0
2026-06-24 14:56:43,68.0,175.0
2026-06-24 14:56:52,61.0,186.0
2026-06-24 14:56:59,79.0,162.0
2026-06-24 14:57:06,68.0,54.0
2026-06-24 14:57:13,87.0,149.0
2026-06-24 14:57:22,77.0,248.0
2026-06-24 14:57:30,77.0,287.0
2026-06-24 14:57:46,49.0,162.0
2026-06-24 14:57:53,56.0,134.0
2026-06-24 14:58:08,58.0,158.0
2026-06-24 14:58:17,56.0,173.0
2026-06-24 14:58:25,70.0,214.0
2026-06-24 14:58:33,61.0,269.0
2026-06-24 14:58:49,64.0,151.0
2026-06-24 14:58:57,69.0,222.0
2026-06-24 14:59:04,68.0,179.0
2026-06-24 14:59:20,65.0,209.0
2026-06-24 14:59:28,55.0,129.0
2026-06-24 14:59:44,51.0,219.0
2026-06-24 14:59:51,66.0,200.0
2026-06-24 15:00:00,59.0,176.0
2026-06-24 15:00:07,72.0,37.0
2026-06-24 15:00:08,75.0,171.0
2026-06-24 15:00:14,65.0,213.0
2026-06-24 15:00:19,60.0,30.0
2026-06-24 15:00:21,70.0,292.0
2026-06-24 15:00:27,50.0,227.0
2026-06-24 15:00:35,62.0,234.0
2026-06-24 15:00:43,53.0,167.0
2026-06-24 15:00:50,63.0,119.0
2026-06-24 15:00:52,47.0,57.0
2026-06-24 15:00:59,66.0,209.0
2026-06-24 15:01:04,55.0,46.0
2026-06-24 15:01:05,71.0,165.0
2026-06-24 15:01:12,74.0,156.0
2026-06-24 15:01:20,62.0,68.0
2026-06-24 15:01:21,71.0,82.0
2026-06-24 15:01:28,54.0,7.0
2026-06-24 15:01:36,71.0,276.0
2026-06-24 15:01:44,59.0,240.0
2026-06-24 15:01:52,46.0,148.0
2026-06-24 15:02:00,54.0,8.0
2026-06-24 15:02:09,47.0,142.0
2026-06-24 15:02:14,48.0,333.0
2026-06-24 15:02:23,51.0,8.0
2026-06-24 15:02:30,60.0,27.0
2026-06-24 15:02:31,54.0,168.0
2026-06-24 15:02:37,54.0,7.0
2026-06-24 15:02:46,49.0,8.0
2026-06-24 15:02:53,59.0,178.0
